,TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
2107,46.6,1.0,11.0,2.0,55.0,0.0,68.0,1.0,1562.9,0
2108,243.8,1.0,37.0,1.0,57.0,0.0,48.0,1.0,13732.81,2
2109,231.51,0.0,28.0,1.0,60.0,2.0,96.0,1.0,5790.7,1
2110,175.05,1.0,37.0,2.0,39.0,1.0,34.0,1.0,1447.35,0
2111,762.74,1.0,20.0,0.0,64.0,0.0,244.0,1.0,207.1,0
2112,34.03,1.0,20.0,1.0,57.0,1.0,38.0,1.0,3077.2,0
2113,15.95,1.0,33.0,1.0,25.0,3.0,52.0,1.0,1983.0,0
2115,101.51,0.0,40.0,2.0,46.0,1.0,199.0,1.0,3052.47,0
2116,309.42,1.0,14.0,1.0,27.0,1.0,42.0,1.0,8564.46,1
2117,257.6,0.0,13.0,2.0,59.0,2.0,293.0,1.0,7950.74,1
2118,746.78,0.0,23.0,1.0,21.0,3.0,64.0,1.0,1699.81,0
2119,82.01,0.0,34.0,1.0,23.0,3.0,156.0,1.0,287.46,0
2120,476.99,1.0,36.0,2.0,23.0,3.0,187.0,1.0,1154.48,0
2121,320.11,1.0,12.0,1.0,23.0,3.0,130.0,1.0,4076.48,1
2122,333.39,1.0,30.0,0.0,68.0,0.0,35.0,1.0,10628.59,2
2123,10.3,1.0,14.0,0.0,47.0,1.0,197.0,1.0,7801.32,1
2124,737.46,0.0,0.0,1.0,53.0,0.0,75.0,4.0,634.16,0
2125,416.55,1.0,28.0,2.0,33.0,1.0,73.0,1.0,922.96,0
2126,84.91,1.0,33.0,2.0,18.0,3.0,68.0,1.0,1671.86,0
2127,98.95,1.0,23.0,1.0,75.0,2.0,73.0,1.0,5670.82,1
2128,18.14,0.0,25.0,0.0,58.0,2.0,48.0,1.0,6020.85,1
2130,215.13,1.0,5.0,2.0,46.0,1.0,114.0,1.0,3956.69,0
2131,218.57,0.0,22.0,1.0,62.0,0.0,102.0,1.0,13869.86,2
2132,341.88,1.0,2.0,0.0,43.0,1.0,89.0,1.0,4159.52,1
2133,691.92,1.0,4.0,2.0,19.0,3.0,61.0,1.0,1084.65,0
2134,50.43,1.0,38.0,1.0,32.0,0.0,51.0,1.0,9794.26,2
2135,440.43,1.0,7.0,1.0,78.0,2.0,23.0,1.0,5123.24,1
2136,299.03,1.0,8.0,1.0,39.0,1.0,52.0,1.0,1381.28,0
2137,1.98,1.0,39.0,0.0,66.0,0.0,170.0,1.0,11619.1,2
2138,173.45,1.0,30.0,0.0,31.0,1.0,161.0,1.0,9077.62,2
2139,438.76,1.0,35.0,1.0,22.0,3.0,73.0,1.0,1824.19,0
2140,519.62,0.0,42.0,2.0,71.0,2.0,40.0,1.0,4159.33,1
2141,738.68,1.0,6.0,2.0,50.0,0.0,124.0,1.0,14352.33,2
2142,151.14,1.0,22.0,2.0,64.0,2.0,38.0,1.0,2156.54,0
2143,75.77,1.0,5.0,1.0,51.0,1.0,148.0,1.0,8361.7,1
2144,444.52,1.0,21.0,2.0,27.0,1.0,17.0,1.0,5424.6,1
2145,5.29,1.0,16.0,2.0,52.0,0.0,276.0,1.0,11263.89,2
2146,97.63,0.0,25.0,2.0,48.0,0.0,127.0,1.0,12467.31,2
2147,256.95,1.0,36.0,1.0,26.0,1.0,71.0,1.0,2531.24,0
2148,734.86,0.0,4.0,1.0,48.0,1.0,290.0,1.0,6242.03,1
2150,84.28,1.0,22.0,1.0,39.0,0.0,142.0,1.0,13586.06,2
2152,202.49,0.0,41.0,0.0,48.0,1.0,69.0,1.0,7447.1,1
2153,154.99,1.0,23.0,1.0,25.0,3.0,53.0,1.0,1419.31,0
2154,481.53,1.0,1.0,1.0,58.0,2.0,277.0,1.0,6142.54,1
2155,172.92,1.0,24.0,2.0,20.0,3.0,212.0,1.0,416.37,0
2156,275.59,0.0,30.0,1.0,53.0,2.0,238.0,1.0,6313.22,1
2157,207.2,1.0,8.0,2.0,60.0,1.0,133.0,1.0,8092.94,1
2158,136.82,1.0,6.0,1.0,31.0,1.0,14.0,1.0,6229.13,1
2159,624.0,1.0,15.0,1.0,26.0,1.0,132.0,5.0,4976.18,1
2160,179.38,1.0,6.0,2.0,30.0,1.0,28.0,1.0,8741.51,1
2161,10.15,1.0,2.0,0.0,59.0,0.0,58.0,5.0,7155.04,1
2162,26.3,1.0,41.0,0.0,32.0,0.0,33.0,1.0,7473.73,1
2163,319.5,0.0,41.0,1.0,29.0,1.0,69.0,1.0,2366.3,0
2164,182.42,1.0,18.0,1.0,51.0,2.0,137.0,1.0,3051.29,0
2165,716.62,1.0,1.0,0.0,44.0,0.0,241.0,1.0,6987.4,1
2166,222.96,0.0,14.0,0.0,65.0,0.0,150.0,1.0,7370.41,1
2167,79.77,1.0,37.0,0.0,68.0,2.0,167.0,1.0,5010.31,1
2168,431.08,1.0,0.0,1.0,59.0,2.0,25.0,1.0,6760.22,1
2169,592.24,1.0,40.0,0.0,52.0,0.0,140.0,1.0,9817.05,2
2170,200.19,0.0,35.0,1.0,52.0,2.0,108.0,1.0,4389.96,1
2171,297.5,0.0,18.0,1.0,73.0,2.0,80.0,1.0,6768.14,1
2172,345.86,1.0,29.0,0.0,51.0,2.0,145.0,1.0,1504.64,0
2173,343.88,1.0,26.0,2.0,63.0,2.0,97.0,1.0,6486.18,1
2174,16.52,0.0,4.0,2.0,25.0,3.0,135.0,1.0,835.53,0
2175,162.1,1.0,25.0,1.0,41.0,1.0,151.0,1.0,8576.65,1
2176,36.12,1.0,15.0,2.0,22.0,3.0,234.0,1.0,1593.03,0
2177,354.91,1.0,4.0,0.0,74.0,2.0,191.0,1.0,3872.55,0
2178,38.41,1.0,10.0,0.0,40.0,0.0,117.0,1.0,9129.68,2
2179,53.52,1.0,36.0,1.0,49.0,1.0,55.0,1.0,2227.49,0
2180,498.59,1.0,30.0,2.0,57.0,2.0,138.0,1.0,2619.46,0
2181,13.3,1.0,35.0,0.0,23.0,3.0,63.0,1.0,213.0,0
2182,189.65,1.0,5.0,0.0,21.0,3.0,60.0,1.0,8457.09,1
2183,255.32,1.0,3.0,0.0,80.0,2.0,27.0,1.0,6290.62,1
2184,230.51,0.0,22.0,1.0,51.0,1.0,56.0,1.0,9522.37,2
2185,237.74,1.0,40.0,0.0,61.0,0.0,152.0,1.0,11795.12,2
2186,512.76,1.0,14.0,0.0,52.0,0.0,26.0,1.0,5121.36,1
2187,151.37,1.0,3.0,0.0,54.0,1.0,53.0,1.0,8356.08,1
2188,85.01,0.0,32.0,0.0,25.0,3.0,157.0,1.0,1299.4,0
2189,444.47,1.0,38.0,2.0,57.0,2.0,61.0,1.0,6062.94,1
2190,184.19,1.0,16.0,0.0,67.0,2.0,58.0,1.0,7588.67,1
2191,879.25,0.0,22.0,2.0,24.0,3.0,137.0,1.0,125.85,0
2192,55.98,0.0,18.0,1.0,24.0,3.0,87.0,1.0,7047.04,1
2193,54.91,0.0,8.0,0.0,41.0,1.0,275.0,1.0,7927.27,1
2195,393.74,1.0,5.0,2.0,26.0,3.0,90.0,1.0,1769.06,0
2196,58.94,1.0,24.0,2.0,30.0,1.0,26.0,1.0,4575.98,1
2197,515.57,1.0,8.0,0.0,27.0,1.0,56.0,1.0,9269.67,2
2198,332.15,1.0,9.0,0.0,59.0,0.0,105.0,1.0,9749.46,2
2199,177.94,1.0,25.0,2.0,19.0,3.0,173.0,1.0,123.24,0
2200,68.68,1.0,34.0,2.0,49.0,1.0,141.0,1.0,4718.51,1
2202,240.03,1.0,1.0,2.0,33.0,1.0,31.0,1.0,7807.73,1
2203,168.34,1.0,31.0,0.0,64.0,2.0,240.0,1.0,7483.01,1
2204,474.77,1.0,4.0,2.0,46.0,1.0,284.0,1.0,8494.53,1
2205,451.7,1.0,6.0,2.0,29.0,1.0,103.0,1.0,8994.67,1
2206,243.85,1.0,29.0,1.0,39.0,1.0,43.0,1.0,4576.78,1
2207,5.76,1.0,15.0,1.0,38.0,1.0,164.0,1.0,5859.79,1
2208,435.08,1.0,37.0,2.0,55.0,1.0,78.0,1.0,2103.41,0
2209,127.78,1.0,24.0,0.0,20.0,3.0,170.0,1.0,1046.66,0
2210,23.14,0.0,23.0,2.0,47.0,0.0,93.0,1.0,10536.54,2
2211,545.87,1.0,24.0,1.0,27.0,1.0,41.0,1.0,4860.01,1
2212,21.21,1.0,26.0,2.0,55.0,1.0,37.0,1.0,9575.42,2
2213,423.53,0.0,18.0,1.0,50.0,0.0,81.0,1.0,5453.4,1
2214,142.1,0.0,37.0,2.0,18.0,3.0,109.0,1.0,1545.64,0
2216,114.15,1.0,1.0,0.0,19.0,3.0,52.0,1.0,1612.4,0
2217,275.98,0.0,42.0,2.0,72.0,2.0,67.0,1.0,6151.05,1
2218,590.68,1.0,42.0,1.0,27.0,3.0,23.0,1.0,852.2,0
2219,152.42,1.0,38.0,0.0,42.0,0.0,176.0,1.0,9141.79,2
2220,395.77,0.0,12.0,1.0,43.0,0.0,118.0,1.0,6425.99,1
2221,615.16,1.0,4.0,2.0,26.0,3.0,140.0,1.0,214.61,0
2222,207.82,0.0,19.0,2.0,19.0,3.0,30.0,1.0,229.02,0
2223,220.52,1.0,39.0,0.0,57.0,2.0,152.0,1.0,1793.09,0
2224,281.47,1.0,30.0,0.0,34.0,1.0,142.0,1.0,4437.48,1
2225,57.91,0.0,34.0,1.0,58.0,1.0,97.0,1.0,3641.06,0
2226,30.48,0.0,39.0,1.0,32.0,0.0,78.0,1.0,11481.85,2
2228,453.09,1.0,38.0,1.0,48.0,0.0,97.0,1.0,6708.65,1
2229,424.47,1.0,28.0,2.0,22.0,3.0,116.0,1.0,5491.55,1
2230,228.4,1.0,29.0,0.0,67.0,0.0,116.0,1.0,9598.43,2
2231,67.17,1.0,39.0,2.0,63.0,0.0,48.0,1.0,14410.44,2
2232,284.89,1.0,1.0,2.0,53.0,0.0,115.0,1.0,9738.6,2
2233,118.69,1.0,29.0,2.0,33.0,0.0,296.0,1.0,749.34,0
2234,221.33,1.0,21.0,0.0,27.0,3.0,276.0,1.0,1185.43,0
2235,252.31,0.0,39.0,0.0,26.0,3.0,172.0,1.0,1584.6,0
2236,58.85,0.0,25.0,2.0,71.0,2.0,115.0,1.0,1789.8,0
2237,194.68,1.0,22.0,2.0,32.0,0.0,165.0,1.0,14494.18,2
2238,433.53,1.0,30.0,1.0,38.0,0.0,231.0,1.0,6368.32,1
2239,178.26,1.0,28.0,0.0,59.0,2.0,59.0,1.0,1137.13,0
2240,207.65,1.0,37.0,2.0,34.0,1.0,98.0,1.0,5143.8,1
2241,237.0,1.0,40.0,2.0,49.0,0.0,115.0,1.0,14021.4,2
2243,347.63,0.0,6.0,2.0,25.0,3.0,272.0,1.0,1400.04,0
2244,517.68,1.0,29.0,0.0,31.0,0.0,24.0,1.0,11305.81,2
2245,36.25,1.0,40.0,1.0,52.0,0.0,76.0,1.0,193.06,0
2246,46.53,1.0,37.0,0.0,42.0,1.0,34.0,1.0,4468.12,1
2247,207.47,1.0,24.0,0.0,53.0,0.0,12.0,1.0,1688.9,0
2248,199.7,1.0,16.0,0.0,43.0,1.0,285.0,1.0,7574.45,1
2249,307.89,0.0,26.0,2.0,62.0,2.0,90.0,1.0,2637.55,0
2250,403.63,1.0,19.0,1.0,31.0,1.0,167.0,3.0,3304.02,0
2251,20.06,1.0,22.0,0.0,27.0,3.0,144.0,1.0,445.21,0
2252,236.57,1.0,34.0,0.0,79.0,2.0,112.0,1.0,3488.77,0
2253,0.32,1.0,4.0,0.0,39.0,1.0,136.0,1.0,7158.58,1
2254,14.28,1.0,31.0,0.0,23.0,3.0,81.0,1.0,1597.51,0
2255,232.35,0.0,1.0,1.0,33.0,1.0,153.0,1.0,4186.25,1
2256,317.53,1.0,24.0,2.0,44.0,1.0,104.0,1.0,6237.68,1
2257,74.67,1.0,16.0,0.0,43.0,1.0,283.0,1.0,3449.35,0
2258,65.01,0.0,2.0,2.0,29.0,0.0,67.0,1.0,10235.19,2
2259,0.45,1.0,18.0,1.0,34.0,1.0,172.0,1.0,8670.23,1
2260,364.13,1.0,13.0,0.0,63.0,0.0,61.0,1.0,8198.0,1
2261,340.13,1.0,23.0,1.0,24.0,3.0,32.0,3.0,1149.74,0
2262,15.81,1.0,28.0,1.0,69.0,0.0,11.0,4.0,8384.85,1
2263,222.66,1.0,11.0,2.0,39.0,0.0,88.0,1.0,14466.38,2
2264,638.24,1.0,31.0,1.0,48.0,1.0,64.0,1.0,5695.78,1
2265,241.21,1.0,29.0,0.0,31.0,1.0,108.0,1.0,1220.86,0
2266,171.16,1.0,27.0,2.0,51.0,2.0,42.0,1.0,6126.5,1
2268,37.65,0.0,38.0,2.0,27.0,3.0,109.0,1.0,411.78,0
2269,25.77,1.0,22.0,2.0,68.0,2.0,18.0,1.0,4331.54,1
2270,789.8,1.0,17.0,0.0,40.0,0.0,94.0,1.0,13948.09,2
2271,308.85,0.0,20.0,1.0,20.0,3.0,33.0,2.0,333.19,0
2273,806.97,1.0,39.0,2.0,25.0,3.0,11.0,1.0,102.2,0
2274,364.81,1.0,5.0,2.0,25.0,3.0,53.0,1.0,1145.23,0
2275,490.82,1.0,18.0,0.0,26.0,1.0,114.0,1.0,8704.27,1
2277,311.28,1.0,1.0,1.0,49.0,0.0,198.0,1.0,135.96,0
2278,85.03,1.0,36.0,0.0,51.0,2.0,48.0,1.0,4597.57,1
2279,307.75,1.0,11.0,1.0,64.0,0.0,63.0,1.0,1061.58,0
2280,333.67,1.0,13.0,2.0,36.0,1.0,68.0,1.0,9238.08,2
2281,589.89,1.0,17.0,1.0,56.0,1.0,213.0,3.0,9404.63,2
2282,372.08,1.0,15.0,1.0,66.0,0.0,63.0,1.0,13330.74,2
2283,502.9,0.0,14.0,2.0,26.0,3.0,141.0,1.0,341.24,0
2284,103.81,1.0,28.0,0.0,36.0,0.0,34.0,1.0,7044.63,1
2285,69.43,1.0,19.0,0.0,30.0,1.0,162.0,1.0,9281.85,2
2286,110.4,0.0,36.0,0.0,56.0,0.0,62.0,1.0,8639.36,1
2287,275.65,0.0,1.0,1.0,28.0,1.0,14.0,1.0,4957.57,1
2288,336.01,1.0,7.0,2.0,63.0,0.0,121.0,4.0,9938.2,2
2289,251.8,1.0,23.0,0.0,62.0,0.0,102.0,1.0,11796.66,2
2290,334.07,1.0,27.0,1.0,59.0,1.0,200.0,1.0,7306.79,1
2291,52.44,1.0,33.0,2.0,27.0,3.0,87.0,1.0,3157.75,0
2293,141.37,1.0,10.0,2.0,46.0,1.0,77.0,1.0,1019.77,0
2294,211.7,0.0,6.0,2.0,50.0,0.0,205.0,1.0,12272.78,2
2295,61.4,1.0,38.0,1.0,41.0,1.0,20.0,2.0,7892.87,1
2296,308.23,1.0,19.0,0.0,60.0,2.0,23.0,1.0,4150.63,1
2297,111.41,1.0,6.0,1.0,21.0,3.0,181.0,1.0,1204.11,0
2298,675.49,1.0,5.0,0.0,61.0,2.0,159.0,1.0,1893.0,0
2299,29.72,1.0,35.0,0.0,26.0,3.0,38.0,1.0,1059.62,0
2300,301.73,1.0,40.0,2.0,67.0,0.0,163.0,1.0,990.74,0
2301,294.61,1.0,29.0,1.0,60.0,2.0,74.0,1.0,7375.59,1
2302,106.43,0.0,31.0,0.0,52.0,1.0,164.0,1.0,9403.12,2
2303,381.52,1.0,39.0,2.0,36.0,0.0,79.0,1.0,5798.92,1
2305,5.66,1.0,14.0,1.0,40.0,1.0,33.0,1.0,5434.64,1
2306,209.09,1.0,41.0,0.0,48.0,0.0,203.0,1.0,9100.81,2
2307,521.81,1.0,41.0,0.0,47.0,1.0,34.0,1.0,4750.96,1
2308,588.36,1.0,5.0,2.0,33.0,1.0,134.0,1.0,8434.99,1
2309,146.67,1.0,0.0,2.0,20.0,3.0,273.0,1.0,1569.75,0
2310,176.52,0.0,36.0,2.0,73.0,2.0,94.0,5.0,7132.08,1
2311,57.34,1.0,1.0,2.0,27.0,3.0,81.0,1.0,1100.64,0
2312,294.77,1.0,30.0,2.0,77.0,2.0,101.0,1.0,2272.17,0
2313,881.32,1.0,12.0,2.0,31.0,1.0,59.0,1.0,2287.93,0
2314,162.59,1.0,16.0,1.0,64.0,2.0,19.0,1.0,7104.83,1
2315,56.15,1.0,26.0,1.0,31.0,0.0,77.0,1.0,13265.92,2
2316,524.55,1.0,12.0,0.0,39.0,0.0,175.0,1.0,8292.75,1
2317,535.4,1.0,36.0,1.0,23.0,3.0,110.0,1.0,651.84,0
2318,56.84,1.0,33.0,0.0,45.0,1.0,185.0,1.0,7977.78,1
2319,135.94,1.0,15.0,1.0,71.0,2.0,258.0,1.0,4710.21,1
2320,47.1,0.0,42.0,1.0,42.0,0.0,178.0,1.0,6308.07,1
2321,124.05,0.0,0.0,1.0,61.0,0.0,220.0,1.0,7009.54,1
2322,802.89,1.0,6.0,0.0,19.0,3.0,175.0,1.0,1973.63,0
2323,193.16,1.0,5.0,0.0,64.0,2.0,109.0,1.0,2304.56,0
2324,541.52,0.0,16.0,1.0,48.0,1.0,161.0,1.0,6087.24,1
2325,20.17,1.0,35.0,0.0,77.0,2.0,86.0,1.0,3869.37,0
2326,35.98,0.0,26.0,1.0,40.0,0.0,133.0,1.0,11147.34,2
2327,273.24,1.0,14.0,1.0,51.0,2.0,173.0,1.0,2202.21,0
2328,663.45,1.0,0.0,0.0,67.0,2.0,147.0,1.0,5897.29,1
2329,343.86,1.0,5.0,1.0,57.0,1.0,70.0,1.0,3278.65,0
2330,69.38,1.0,11.0,1.0,69.0,0.0,280.0,2.0,12072.11,2
2331,75.43,1.0,14.0,0.0,77.0,2.0,266.0,1.0,1441.86,0
2332,414.64,1.0,23.0,1.0,32.0,0.0,74.0,1.0,7253.22,1
2333,86.79,1.0,13.0,1.0,33.0,0.0,166.0,1.0,8795.37,1
2335,14.1,1.0,21.0,1.0,45.0,1.0,73.0,1.0,6949.21,1
2336,63.33,0.0,21.0,1.0,23.0,3.0,124.0,1.0,792.33,0
2337,606.27,1.0,21.0,1.0,29.0,0.0,42.0,1.0,9668.78,2
2338,4.47,1.0,3.0,1.0,27.0,3.0,132.0,1.0,1381.75,0
2339,289.01,1.0,24.0,2.0,66.0,2.0,96.0,1.0,4226.26,1
2340,338.69,1.0,41.0,1.0,18.0,3.0,169.0,1.0,1137.89,0
2341,97.73,1.0,34.0,1.0,69.0,0.0,156.0,1.0,7885.21,1
2343,27.61,0.0,13.0,0.0,54.0,2.0,26.0,1.0,3679.64,0
2344,284.17,1.0,22.0,0.0,51.0,2.0,189.0,1.0,3479.56,0
2345,76.21,1.0,20.0,1.0,22.0,3.0,69.0,1.0,664.93,0
2346,334.79,0.0,10.0,1.0,69.0,0.0,292.0,1.0,624.09,0
2347,584.51,1.0,10.0,0.0,74.0,2.0,76.0,1.0,3254.56,0
2348,432.18,1.0,19.0,1.0,18.0,3.0,162.0,1.0,678.83,0
2349,134.55,1.0,38.0,2.0,59.0,0.0,165.0,1.0,14852.42,2
2350,61.66,1.0,34.0,0.0,26.0,3.0,86.0,1.0,5705.4,1
2351,12.35,1.0,14.0,1.0,25.0,3.0,22.0,1.0,1846.85,0
2352,213.25,1.0,37.0,1.0,25.0,3.0,63.0,1.0,677.79,0
2353,34.93,1.0,8.0,1.0,31.0,1.0,72.0,1.0,2810.37,0
2355,335.68,1.0,40.0,2.0,24.0,3.0,142.0,1.0,1188.95,0
2356,423.96,1.0,36.0,0.0,43.0,0.0,75.0,1.0,8374.38,1
2357,361.38,0.0,25.0,2.0,72.0,2.0,71.0,3.0,4972.92,1
2358,220.82,1.0,21.0,1.0,42.0,1.0,31.0,1.0,4298.13,1
2359,717.36,0.0,36.0,2.0,22.0,3.0,138.0,1.0,514.88,0
2360,406.12,1.0,15.0,0.0,42.0,0.0,106.0,1.0,10501.53,2
2361,427.83,1.0,31.0,0.0,47.0,1.0,29.0,1.0,3293.06,0
2362,416.62,0.0,3.0,2.0,26.0,3.0,67.0,1.0,9700.9,2
2363,21.9,1.0,31.0,0.0,28.0,3.0,30.0,1.0,1052.27,0
2364,717.74,0.0,34.0,2.0,42.0,1.0,168.0,1.0,8375.16,1
2365,393.68,1.0,36.0,0.0,55.0,0.0,141.0,1.0,10135.88,2
2366,281.91,1.0,10.0,1.0,25.0,3.0,269.0,1.0,225.53,0
2367,239.85,1.0,40.0,0.0,70.0,2.0,50.0,1.0,1477.63,0
2368,237.84,1.0,26.0,1.0,26.0,3.0,16.0,1.0,8932.39,1
2369,459.29,0.0,18.0,2.0,64.0,2.0,109.0,1.0,1006.12,0
2370,196.49,1.0,28.0,1.0,41.0,1.0,65.0,1.0,7516.56,1
2371,21.23,1.0,41.0,0.0,23.0,3.0,103.0,4.0,319.18,0
2372,95.23,1.0,10.0,2.0,20.0,3.0,60.0,3.0,966.88,0
2373,344.87,1.0,15.0,1.0,58.0,2.0,25.0,1.0,7447.44,1
2374,129.62,0.0,38.0,0.0,23.0,3.0,124.0,1.0,620.28,0
2375,16.53,1.0,15.0,0.0,21.0,3.0,220.0,1.0,707.95,0
2376,277.02,0.0,10.0,0.0,46.0,0.0,227.0,1.0,8586.38,1
2377,13.02,1.0,5.0,1.0,51.0,0.0,42.0,1.0,6076.45,1
2378,199.02,1.0,22.0,0.0,22.0,3.0,185.0,1.0,793.63,0
2379,684.5,1.0,13.0,1.0,29.0,0.0,76.0,1.0,6258.63,1
2381,45.92,1.0,26.0,0.0,26.0,3.0,23.0,1.0,544.56,0
2382,761.73,1.0,8.0,0.0,19.0,3.0,27.0,1.0,151.28,0
2383,331.38,1.0,24.0,0.0,42.0,1.0,122.0,1.0,844.55,0
2384,602.8,1.0,3.0,1.0,60.0,2.0,173.0,1.0,7417.69,1
2385,64.12,0.0,16.0,1.0,57.0,0.0,222.0,1.0,1029.09,0
2386,57.38,1.0,18.0,2.0,28.0,3.0,86.0,1.0,899.52,0
2387,94.64,0.0,27.0,0.0,28.0,3.0,144.0,1.0,586.76,0
2388,155.56,0.0,2.0,1.0,19.0,3.0,64.0,1.0,129.79,0
2389,301.39,0.0,10.0,2.0,47.0,0.0,104.0,1.0,10548.58,2
2390,136.31,1.0,26.0,2.0,74.0,2.0,65.0,1.0,4384.95,1
2391,4.39,1.0,30.0,0.0,26.0,3.0,63.0,1.0,1429.61,0
2392,429.25,1.0,39.0,2.0,29.0,1.0,107.0,1.0,5019.68,1
2393,138.54,0.0,2.0,1.0,60.0,1.0,93.0,1.0,8274.77,1
2394,33.03,1.0,42.0,1.0,21.0,3.0,28.0,1.0,935.88,0
2395,76.39,1.0,34.0,2.0,30.0,0.0,80.0,1.0,11584.32,2
2396,25.32,1.0,28.0,0.0,19.0,3.0,25.0,1.0,1642.34,0
2397,330.91,1.0,18.0,0.0,36.0,1.0,28.0,1.0,6481.35,1
2398,153.55,1.0,10.0,2.0,37.0,0.0,16.0,1.0,5619.91,1
2399,217.61,1.0,29.0,2.0,27.0,3.0,120.0,1.0,1661.1,0
2400,131.69,0.0,10.0,1.0,53.0,1.0,59.0,1.0,2958.43,0
2402,68.49,1.0,26.0,2.0,67.0,2.0,49.0,1.0,6683.31,1
2404,470.62,1.0,40.0,1.0,57.0,0.0,127.0,1.0,12470.62,2
2405,385.35,1.0,24.0,1.0,38.0,0.0,269.0,1.0,5184.13,1
2406,74.72,1.0,31.0,2.0,26.0,3.0,132.0,1.0,165.75,0
2407,352.03,0.0,31.0,2.0,27.0,3.0,219.0,1.0,4846.68,1
2408,275.87,1.0,39.0,0.0,25.0,3.0,112.0,1.0,1697.58,0
2409,90.94,0.0,7.0,0.0,63.0,2.0,56.0,1.0,3896.08,0
2410,206.25,1.0,3.0,0.0,74.0,2.0,56.0,1.0,3651.07,0
2411,116.76,1.0,30.0,0.0,51.0,1.0,212.0,1.0,4480.43,1
2412,91.5,1.0,29.0,0.0,47.0,0.0,77.0,1.0,667.66,0
2413,489.31,1.0,21.0,1.0,43.0,1.0,36.0,1.0,5595.22,1
2415,414.49,0.0,31.0,2.0,58.0,0.0,108.0,1.0,12709.58,2
2416,315.13,1.0,29.0,1.0,30.0,1.0,143.0,1.0,6570.94,1
2417,28.38,1.0,40.0,1.0,45.0,0.0,260.0,1.0,8892.62,1
2418,456.05,1.0,11.0,1.0,68.0,0.0,20.0,1.0,11729.51,2
2419,277.22,1.0,18.0,1.0,35.0,0.0,41.0,1.0,12104.51,2
2420,54.84,1.0,18.0,2.0,52.0,2.0,124.0,1.0,3495.51,0
2421,29.92,0.0,10.0,2.0,68.0,0.0,63.0,1.0,7855.01,1
2422,133.06,1.0,19.0,2.0,35.0,1.0,143.0,1.0,8843.44,1
2423,332.06,1.0,39.0,0.0,29.0,0.0,221.0,4.0,11826.52,2
2424,14.34,0.0,22.0,2.0,67.0,2.0,24.0,1.0,7932.51,1
2425,468.32,1.0,14.0,2.0,69.0,2.0,152.0,1.0,4710.04,1
2426,582.17,1.0,40.0,1.0,57.0,1.0,135.0,1.0,7310.83,1
2427,245.62,1.0,35.0,1.0,23.0,3.0,127.0,1.0,1879.82,0
2429,83.6,1.0,38.0,0.0,47.0,0.0,192.0,1.0,13899.24,2
2430,331.22,0.0,28.0,1.0,61.0,0.0,161.0,1.0,12613.25,2
2431,57.49,0.0,11.0,2.0,24.0,3.0,177.0,1.0,765.15,0
2432,85.58,1.0,13.0,0.0,55.0,1.0,60.0,1.0,7794.84,1
2433,157.56,1.0,16.0,1.0,43.0,0.0,159.0,1.0,7541.16,1
2434,230.3,1.0,7.0,2.0,46.0,1.0,24.0,1.0,8356.88,1
2435,305.92,1.0,12.0,0.0,72.0,2.0,88.0,1.0,1445.47,0
2437,116.33,1.0,14.0,1.0,27.0,3.0,144.0,1.0,1696.15,0
2438,537.71,0.0,23.0,2.0,19.0,3.0,175.0,1.0,1806.08,0
2439,538.17,0.0,42.0,1.0,27.0,1.0,252.0,1.0,5908.04,1
2440,219.44,1.0,42.0,2.0,42.0,1.0,23.0,1.0,4207.27,1
2441,61.62,1.0,24.0,2.0,57.0,0.0,19.0,1.0,8365.37,1
2442,58.77,1.0,22.0,2.0,27.0,1.0,191.0,1.0,7261.7,1
2443,538.13,1.0,5.0,0.0,62.0,2.0,165.0,1.0,5008.59,1
2444,177.05,1.0,30.0,1.0,24.0,3.0,235.0,1.0,4287.82,1
2445,403.01,1.0,42.0,2.0,63.0,0.0,286.0,3.0,10513.52,2
2446,719.76,1.0,37.0,1.0,19.0,3.0,190.0,1.0,690.52,0
2447,163.22,1.0,24.0,2.0,26.0,3.0,217.0,1.0,1788.27,0
2448,242.85,1.0,35.0,2.0,42.0,1.0,93.0,1.0,4672.8,1
2449,291.22,0.0,3.0,2.0,41.0,1.0,100.0,1.0,3677.63,0
2450,56.52,1.0,29.0,0.0,42.0,1.0,152.0,1.0,6911.2,1
2451,195.8,1.0,33.0,2.0,39.0,0.0,186.0,1.0,12027.68,2
2452,66.76,0.0,2.0,1.0,36.0,0.0,44.0,1.0,184.72,0
2453,190.9,1.0,17.0,2.0,28.0,3.0,40.0,1.0,101.25,0
2454,106.99,1.0,29.0,1.0,38.0,1.0,152.0,1.0,5771.4,1
2455,655.81,1.0,29.0,0.0,55.0,2.0,164.0,2.0,4539.99,1
2456,107.1,0.0,30.0,2.0,25.0,3.0,175.0,1.0,193.8,0
2457,79.92,1.0,24.0,0.0,44.0,1.0,274.0,2.0,9138.76,2
2458,430.83,1.0,20.0,1.0,18.0,3.0,292.0,1.0,941.49,0
2459,235.34,1.0,42.0,1.0,26.0,3.0,68.0,1.0,566.83,0
2460,86.35,0.0,16.0,1.0,52.0,2.0,24.0,1.0,1550.48,0
2461,337.99,1.0,7.0,0.0,70.0,0.0,115.0,1.0,9038.63,1
